订单号,商品id,商品编码,下单时间,商品名称,数量,支付价格,成本价,采购成本价
2023082810364,6970399922518,6970399922518,2023-08-28 08:36:07,外星人电解质水500ml,1,5.8,4.33,
2023082810364,6937003700207,6937003700207,2023-08-28 08:36:07,外星人电解质水500ml,1,5.8,4.33,
2023082810364,6970399922365,6970399922365,2023-08-28 08:36:07,外星人电解质水500ml,1,5.8,4.33,
2023082809839,220036073,220036073,2023-08-28 08:35:47,小安冰杯 /杯,1,2,0.50,
2023082869981,220006073,220006073,2023-08-28 08:35:27,香菇菜包 95g,1,2.5,1.63,
2023082869981,220005070,220005070,2023-08-28 08:35:27,印迹原味烤肠 78g,1,2,1.20,
2023082807824,220002073,220002073,2023-08-28 08:35:24,茶叶蛋,2,4,1.60,
2023082858213,6972549660110,6972549660110,2023-08-28 08:34:50,三得利乌龙茶1.25L,1,10.9,7.50,
2023082858213,6921168593002,6921168593002,2023-08-28 08:34:50,农夫山泉运动盖水535ml,1,3.5,2.42,
2023082818108,220002073,220002073,2023-08-28 08:34:44,茶叶蛋,1,2,0.80,
2023082818108,221055520,221055520,2023-08-28 08:34:44,卡尔顿芋香无边吐司,1,2.5,1.38,
2023082813474,6970717330261,6970717330261,2023-08-28 08:34:35,桃李玉米切片,1,7.5,6.00,
2023082813474,8809420331594,8809420331594,2023-08-28 08:34:35,可拉奥系列,1,3.5,2.06,
2023082813474,8993175537445,8993175537445,2023-08-28 08:34:35,纳宝帝威化,1,2.8,1.67,
2023082813474,6943544373046,6943544373046,2023-08-28 08:34:35,可拉奥系列,1,3.5,2.06,
2023082813474,4903301182917,4903301182917,2023-08-28 08:34:35,狮王旅行套装（牙刷+牙膏）,1,23,15.96,
2023082813474,8801077357309,8801077357309,2023-08-28 08:34:35,大力天将鳕鱼肠90g,1,11.9,7.20,
2023082806887,6921168597727,6921168597727,2023-08-28 08:34:19,茶π500ml,1,4.9,3.20,
2023082875983,6917878062952,6917878062952,2023-08-28 08:34:16,雀巢咖啡丝滑即饮装系列268ml,1,5.8,4.14,
2023082875983,220002069,220002069,2023-08-28 08:34:16,鲜肉包 80g,1,2.5,1.30,
2023082801412,6954767412573,6954767412573,2023-08-28 08:34:09,可乐500ml,1,2.2,2.00,
2023082812161,6922222702163,6922222702163,2023-08-28 08:34:08,桃李酵母系列,1,4,3.30,
2023082812161,6921168558032,6921168558032,2023-08-28 08:34:08,农夫山泉东方树叶,1,3.9,3.39,
2023082812161,6954767432076,6954767432076,2023-08-28 08:34:08,雪碧500ml,1,2.2,2.00,
2023082812161,220006070,220006070,2023-08-28 08:34:08,印迹脆骨烤肠 70g,2,4,2.40,
2023082812633,6921168558049,6921168558049,2023-08-28 08:33:58,农夫山泉东方树叶,1,3.9,3.39,
2023082812633,6901236341582,6901236341582,2023-08-28 08:33:58,维达纸抽130抽,1,2.9,2.33,
2023082830022,220005070,220005070,2023-08-28 08:31:35,印迹原味烤肠 78g,1,2,1.20,
2023082830022,220002073,220002073,2023-08-28 08:31:35,茶叶蛋,1,2,0.80,
2023082830470,6922255451427,6922255451427,2023-08-28 08:31:30,百岁山矿泉水570ml,1,1.99,1.65,
2023082830470,6921299767112,6921299767112,2023-08-28 08:31:30,旺仔qq糖20g,1,1.2,0.70,
2023082830470,6921299762032,6921299762032,2023-08-28 08:31:30,旺仔qq糖20g,1,1.2,0.70,
2023082897133,6922577726258,6922577726258,2023-08-28 08:30:04,君乐宝简醇袋150g,2,5,4.00,
2023082897133,220005070,220005070,2023-08-28 08:30:04,印迹原味烤肠 78g,1,2,1.20,
2023082869133,6934660539157,6934660539157,2023-08-28 08:29:50,苏菲小翅膀护垫无香9片,1,4.6,2.64,
2023082825755,6921168558049,6921168558049,2023-08-28 08:28:27,农夫山泉东方树叶,1,3.9,3.39,
2023082825755,220002073,220002073,2023-08-28 08:28:27,茶叶蛋,2,4,1.60,
2023082825755,220006070,220006070,2023-08-28 08:28:27,印迹脆骨烤肠 70g,1,2,1.20,
2023082848481,6973497201752,6973497201752,2023-08-28 08:28:16,果子熟了多多茶系列,1,5.4,3.80,
2023082848481,6921168558032,6921168558032,2023-08-28 08:28:16,农夫山泉东方树叶,1,3.9,3.39,
2023082870075,6925303779009,6925303779009,2023-08-28 08:28:13,统一小浣熊干脆面,1,0.9,0.73,
2023082870075,6927462224406,6927462224406,2023-08-28 08:28:13,金锣王无淀粉香肠105g,1,4.2,2.80,
2023082840998,221055410,221055410,2023-08-28 08:27:54,猪肉大葱馅包子85g,1,3,1.32,
2023082840998,220002073,220002073,2023-08-28 08:27:54,茶叶蛋,1,2,0.80,
2023082858824,6922222702156,6922222702156,2023-08-28 08:27:23,桃李酵母系列,1,4,3.30,
2023082837733,220006070,220006070,2023-08-28 08:26:55,印迹脆骨烤肠 70g,1,2,1.20,
2023082837733,6921168509256,6921168509256,2023-08-28 08:26:55,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082832622,6922255451427,6922255451427,2023-08-28 08:25:28,百岁山矿泉水570ml,1,1.99,1.65,
2023082832622,6297001059173,6297001059173,2023-08-28 08:25:28,果倍爽儿童果汁饮料200ml,1,4.5,2.99,
2023082829396,220006070,220006070,2023-08-28 08:25:19,印迹脆骨烤肠 70g,1,2,1.20,
2023082829396,6955758909294,6955758909294,2023-08-28 08:25:19,谷状元早餐速食粥 365g,1,3,1.50,
2023082874252,6954767432076,6954767432076,2023-08-28 08:24:13,雪碧500ml,1,2.2,2.00,
2023082809845,6921168520015,6921168520015,2023-08-28 08:24:00,农夫山泉饮用天然水1.5L,1,2.5,1.78,
2023082890838,220002073,220002073,2023-08-28 08:23:57,茶叶蛋,2,4,1.60,
2023082808194,6970717330124,6970717330124,2023-08-28 08:23:48,桃李鸡蛋香松面包,1,4.5,3.60,
2023082808194,6922577726258,6922577726258,2023-08-28 08:23:48,君乐宝简醇袋150g,1,2.5,2.00,
2023082808194,220006070,220006070,2023-08-28 08:23:48,印迹脆骨烤肠 70g,1,2,1.20,
2023082826699,6971329921113,6971329921113,2023-08-28 08:23:45,依能果味饮料1L,1,3.99,2.25,
2023082809961,220002073,220002073,2023-08-28 08:23:32,茶叶蛋,2,4,1.60,
2023082894101,6972333775310,6972333775310,2023-08-28 08:23:11,桃李巧乐角面包,1,4.5,3.80,
2023082857853,6975176781777,6975176781777,2023-08-28 08:23:03,元气森林苏打气泡水480ml,1,3.99,3.15,
2023082868555,6921168509256,6921168509256,2023-08-28 08:22:57,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082888491,6922255451427,6922255451427,2023-08-28 08:22:49,百岁山矿泉水570ml,1,1.99,1.65,
2023082848432,6921168598649,6921168598649,2023-08-28 08:22:45,农夫山泉东方树叶,1,7.5,4.92,
2023082854722,6907992500942,6907992500942,2023-08-28 08:22:42,伊利纯牛奶无菌枕240ml,2,5,4.00,
2023082854722,6972333776072,6972333776072,2023-08-28 08:22:42,桃李南瓜原浆,1,4.5,3.60,
2023082892790,220009070,220009070,2023-08-28 08:22:30,黏玉米,1,3.5,2.00,
2023082824691,221055390,221055390,2023-08-28 08:22:05,阿华田熔岩蛋糕,1,4.5,2.67,
2023082824691,6901285991219,6901285991219,2023-08-28 08:22:05,怡宝纯净水 555ml,1,1.5,1.00,
2023082824691,6921168598427,6921168598427,2023-08-28 08:22:05,农夫山泉东方树叶,1,7.5,4.92,
2023082824691,220002073,220002073,2023-08-28 08:22:05,茶叶蛋,1,2,0.80,
2023082867047,221055390,221055390,2023-08-28 08:22:02,阿华田熔岩蛋糕,1,4.5,2.67,
2023082888166,220002069,220002069,2023-08-28 08:21:23,鲜肉包 80g,2,5,2.60,
2023082888166,221055408,221055408,2023-08-28 08:21:23,牛肉馅包子  95g,1,3.8,2.15,
2023082856313,6974939890220,6974939890220,2023-08-28 08:21:18,轻享牛肉切片60g,1,14.9,8.80,
2023082856313,221055444,221055444,2023-08-28 08:21:18,三明治,2,14.84,10.00,
2023082856313,6907992105451,6907992105451,2023-08-28 08:21:18,伊利无菌纯牛奶235ml,1,8,5.00,
2023082874682,220033273,220033273,2023-08-28 08:20:29,卡尔顿下午茶蛋糕,1,5.3,3.24,
2023082874682,221055374,221055374,2023-08-28 08:20:29,卡尔顿黑麦三明治面包,1,3.3,2.07,
2023082899082,6970717330056,6970717330056,2023-08-28 08:20:30,桃李枣沙蛋糕100g,1,3,2.40,
2023082857140,6920180209724,6920180209724,2023-08-28 08:20:25,屈臣氏苏打汽水,1,4.6,3.38,
2023082829446,6973376371460,6973376371460,2023-08-28 08:19:48,约惠生椰拿铁软欧包100g,1,3.9,2.20,
2023082806213,6921168509256,6921168509256,2023-08-28 08:19:25,农夫山泉矿泉水550ml,10,12,9.00,
2023082842393,6921168509256,6921168509256,2023-08-28 08:18:59,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082889854,6921168598649,6921168598649,2023-08-28 08:18:49,农夫山泉东方树叶,1,7.5,4.92,
2023082889854,220005070,220005070,2023-08-28 08:18:49,印迹原味烤肠 78g,1,2,1.20,
2023082823416,6921168596614,6921168596614,2023-08-28 08:17:43,长白雪矿泉水 535ml/瓶,2,5,3.42,
2023082826548,6921168550142,6921168550142,2023-08-28 08:17:13,维他水500ml,1,4.8,3.12,
2023082826548,220005070,220005070,2023-08-28 08:17:13,印迹原味烤肠 78g,1,2,1.20,
2023082880437,6922255451427,6922255451427,2023-08-28 08:16:57,百岁山矿泉水570ml,1,1.99,1.65,
2023082880437,220002073,220002073,2023-08-28 08:16:57,茶叶蛋,2,4,1.60,
2023082816608,220009070,220009070,2023-08-28 08:16:57,黏玉米,1,3.5,2.00,
2023082818314,220009070,220009070,2023-08-28 08:16:19,黏玉米,1,3.5,2.00,
2023082806156,6907992500942,6907992500942,2023-08-28 08:15:58,伊利纯牛奶无菌枕240ml,2,5,4.00,
2023082806156,6921168598427,6921168598427,2023-08-28 08:15:58,农夫山泉东方树叶,1,7.5,4.92,
2023082880868,6954767423579,6954767423579,2023-08-28 08:15:59,可乐500ml（无糖款）,1,2.2,2.00,
2023082809140,220074273,220074273,2023-08-28 08:15:44,阿华田蛋糕卷,1,4.2,2.55,
2023082809140,6922577742432,6922577742432,2023-08-28 08:15:44,君乐宝椰子牛奶,1,4,3.00,
2023082837998,6921168558032,6921168558032,2023-08-28 08:15:42,农夫山泉东方树叶,2,7.8,6.78,
2023082838335,6907992103211,6907992103211,2023-08-28 08:15:38,伊利畅轻系列250g,1,7.5,6.50,
2023082896324,4901201146657,4901201146657,2023-08-28 08:15:32,UCC职人咖啡饮料900ml,1,12.9,8.00,
2023082874868,6970717330124,6970717330124,2023-08-28 08:15:26,桃李鸡蛋香松面包,1,4.5,3.60,
2023082839718,220005073,220005073,2023-08-28 08:15:00,现磨豆浆,2,6,3.60,
2023082839718,220005070,220005070,2023-08-28 08:15:00,印迹原味烤肠 78g,1,2,1.20,
2023082825373,6923644262990,6923644262990,2023-08-28 08:14:53,蒙牛核桃奶 190ml/袋,1,2,1.38,
2023082876444,220007073,220007073,2023-08-28 08:14:45,酸菜肉包 95g,1,2.5,1.63,
2023082876444,220005070,220005070,2023-08-28 08:14:45,印迹原味烤肠 78g,1,2,1.20,
2023082863718,4890008108305,4890008108305,2023-08-28 08:14:26,可口可乐柠檬味330ml,2,12,8.24,
2023082841735,6921168509256,6921168509256,2023-08-28 08:14:20,农夫山泉矿泉水550ml,2,2.4,1.80,
2023082819019,6922255451427,6922255451427,2023-08-28 08:14:03,百岁山矿泉水570ml,1,1.99,1.65,
2023082800644,6921168509256,6921168509256,2023-08-28 08:13:45,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082868687,8850267112235,8850267112235,2023-08-28 08:13:30,力大狮豆奶500ml,1,7.5,4.67,
2023082868687,220005070,220005070,2023-08-28 08:13:30,印迹原味烤肠 78g,1,2,1.20,
2023082859718,6921168558025,6921168558025,2023-08-28 08:13:19,农夫山泉东方树叶,2,7.8,6.78,
2023082807977,221055315,221055315,2023-08-28 08:12:36,糯米烧麦,1,2,1.40,
2023082807977,220005070,220005070,2023-08-28 08:12:36,印迹原味烤肠 78g,1,2,1.20,
2023082835169,220033273,220033273,2023-08-28 08:10:55,卡尔顿下午茶蛋糕,1,5.3,3.24,
2023082835169,6971057800018,6971057800018,2023-08-28 08:10:55,成有王记冰杨梅汁,1,11.99,7.94,
2023082835169,8809510350597,8809510350597,2023-08-28 08:10:55,九日冰祖碳酸饮料500ml,1,7.6,4.68,
2023082838537,221055380,221055380,2023-08-28 08:10:03,丸美龙凤纯肉肠80g,1,4,2.20,
2023082832105,220006070,220006070,2023-08-28 08:09:49,印迹脆骨烤肠 70g,1,2,1.20,
2023082878115,6972549661254,6972549661254,2023-08-28 08:09:28,三得利栀意乌龙500ml,1,5.8,3.80,
2023082878115,6972549660677,6972549660677,2023-08-28 08:09:28,三得利茉莉乌龙500ml,1,5.8,3.80,
2023082885013,6923644262990,6923644262990,2023-08-28 08:09:27,蒙牛核桃奶 190ml/袋,3,6,4.14,
2023082896079,221055315,221055315,2023-08-28 08:08:14,糯米烧麦,2,4,2.80,
2023082896079,220002069,220002069,2023-08-28 08:08:14,鲜肉包 80g,2,5,2.60,
2023082868755,220006070,220006070,2023-08-28 08:08:12,印迹脆骨烤肠 70g,1,2,1.20,
2023082849082,6926417707001,6926417707001,2023-08-28 08:07:41,桃李岩烧蛋糕,1,5,4.00,
2023082849082,6923644262990,6923644262990,2023-08-28 08:07:41,蒙牛核桃奶 190ml/袋,1,2,1.38,
2023082849082,6921168509256,6921168509256,2023-08-28 08:07:41,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082849082,221055380,221055380,2023-08-28 08:07:41,丸美龙凤纯肉肠80g,1,4,2.20,
2023082866512,220005073,220005073,2023-08-28 08:07:30,现磨豆浆,1,3,1.80,
2023082835561,220001273,220001273,2023-08-28 08:07:12,美式咖啡M（参与店内首单AC减免活动）,1,6.6,4.00,
2023082823631,220002073,220002073,2023-08-28 08:06:49,茶叶蛋,1,2,0.80,
2023082823631,220005070,220005070,2023-08-28 08:06:49,印迹原味烤肠 78g,1,2,1.20,
2023082873765,6973376371460,6973376371460,2023-08-28 08:06:33,约惠生椰拿铁软欧包100g,1,3.9,2.20,
2023082873765,220006070,220006070,2023-08-28 08:06:33,印迹脆骨烤肠 70g,1,2,1.20,
2023082889707,220005070,220005070,2023-08-28 08:06:24,印迹原味烤肠 78g,1,2,1.20,
2023082889707,6973376371460,6973376371460,2023-08-28 08:06:24,约惠生椰拿铁软欧包100g,1,3.9,2.20,
2023082869534,220002069,220002069,2023-08-28 08:06:14,鲜肉包 80g,2,5,2.60,
2023082869534,6972053921905,6972053921905,2023-08-28 08:06:14,谷状元早餐速食粥 365g,1,3,1.50,
2023082838910,6971057220106,6971057220106,2023-08-28 08:06:14,老北京鸡肉卷 140g,1,6.8,3.60,
2023082838910,220005073,220005073,2023-08-28 08:06:14,现磨豆浆,1,3,1.80,
2023082882346,221055462,221055462,2023-08-28 08:06:14,三角饭团系列105g,1,4.5,2.60,
2023082882346,6943941700315,6943941700315,2023-08-28 08:06:14,单记红枣枸杞银耳羹（冰糖款）200ml,1,7.5,4.80,
2023082882346,6975382530831,6975382530831,2023-08-28 08:06:14,海河牛角包牛奶系列,1,4.2,3.00,
2023082882346,6975382531142,6975382531142,2023-08-28 08:06:14,海河牛角包牛奶系列,1,4.2,3.00,
2023082882346,220058273,220058273,2023-08-28 08:06:14,阿华田大魔牛角,1,2.5,1.58,
2023082882346,8993175550208,8993175550208,2023-08-28 08:06:14,纳宝帝威化,1,2.8,1.67,
2023082882346,6959836925442,6959836925442,2023-08-28 08:06:14,贤哥鹌鹑蛋25g,1,2.2,1.30,
2023082882346,6959836922465,6959836922465,2023-08-28 08:06:14,贤哥鹌鹑蛋25g,1,2.2,1.30,
2023082805154,221055346,221055346,2023-08-28 08:05:43,英伦之恋小米锅巴,1,1.2,0.67,
2023082805154,221055475,221055475,2023-08-28 08:05:43,英伦之恋小米锅巴,1,1.2,0.67,
2023082801409,6975176783733,6975176783733,2023-08-28 08:05:30,元气森林苏打气泡水480ml,1,3.99,3.15,
2023082862214,221055492,221055492,2023-08-28 08:05:16,布鲁托芋泥能量卷,1,3.5,2.00,
2023082801223,220006070,220006070,2023-08-28 08:04:56,印迹脆骨烤肠 70g,1,2,1.20,
2023082826573,6972333771152,6972333771152,2023-08-28 08:04:53,桃李巧乐角面包,1,4.5,3.60,
2023082826573,6921168558025,6921168558025,2023-08-28 08:04:53,农夫山泉东方树叶,1,3.9,3.39,
2023082887568,220001069,220001069,2023-08-28 08:04:50,奥尔良鸡肉包 80g,1,3,1.90,
2023082887568,220006070,220006070,2023-08-28 08:04:50,印迹脆骨烤肠 70g,1,2,1.20,
2023082887568,6956590304773,6956590304773,2023-08-28 08:04:50,海天山庄酸甜话梅35g,1,1.2,0.61,
2023082887568,221055447,221055447,2023-08-28 08:04:50,好丽友果滋果心小包装软糖,1,1.2,0.59,
2023082887568,221055485,221055485,2023-08-28 08:04:50,好丽友果滋果姿小包装软糖,1,1.2,0.63,
2023082813948,221055444,221055444,2023-08-28 08:03:27,三明治,1,9.9,5.00,
2023082813948,6907992513935,6907992513935,2023-08-28 08:03:27,伊利臻浓牛奶袋装230ml,1,3,2.25,
2023082886007,220006073,220006073,2023-08-28 08:02:03,香菇菜包 95g,1,2.5,1.63,
2023082886007,220002073,220002073,2023-08-28 08:02:03,茶叶蛋,1,2,0.80,
2023082848197,6920458835150,6920458835150,2023-08-28 08:01:56,怡宝蜜水饮料480ml,1,5.3,3.20,
2023082848197,220013073,220013073,2023-08-28 08:01:56,圆葱牛肉馅饼 /个,1,4.8,2.50,
2023082848197,220006070,220006070,2023-08-28 08:01:56,印迹脆骨烤肠 70g,1,2,1.20,
2023082852926,221055380,221055380,2023-08-28 08:01:48,丸美龙凤纯肉肠80g,1,4,2.20,
2023082852926,220003069,220003069,2023-08-28 08:01:48,紫薯包 100g,1,2.5,1.60,
2023082853644,6902538004045,6902538004045,2023-08-28 08:01:22,脉动维生素饮料,1,4.9,3.81,
2023082853644,220001069,220001069,2023-08-28 08:01:22,奥尔良鸡肉包 80g,1,3,1.90,
2023082833300,220005073,220005073,2023-08-28 08:01:10,现磨豆浆,1,3,1.80,
2023082837665,6922255451427,6922255451427,2023-08-28 08:00:58,百岁山矿泉水570ml,1,1.99,1.65,
2023082878435,221055492,221055492,2023-08-28 08:00:44,布鲁托芋泥能量卷,1,3.5,2.00,
2023082878435,6921168558032,6921168558032,2023-08-28 08:00:44,农夫山泉东方树叶,1,3.9,3.39,
2023082878435,220006070,220006070,2023-08-28 08:00:44,印迹脆骨烤肠 70g,1,2,1.20,
2023082826855,6922255451427,6922255451427,2023-08-28 08:00:38,百岁山矿泉水570ml,1,1.99,1.65,
2023082826855,221055492,221055492,2023-08-28 08:00:38,布鲁托芋泥能量卷,2,7,4.00,
2023082828742,6922255451427,6922255451427,2023-08-28 08:00:14,百岁山矿泉水570ml,1,1.99,1.65,
2023082829944,6975382531333,6975382531333,2023-08-28 08:00:08,海河牛角包牛奶系列,1,4.2,3.00,
2023082829944,6975382531142,6975382531142,2023-08-28 08:00:08,海河牛角包牛奶系列,1,4.2,3.00,
2023082829944,8850389100868,8850389100868,2023-08-28 08:00:08,摩咕摩咕椰果饮料320ml,1,6.9,4.00,
2023082829944,220006070,220006070,2023-08-28 08:00:08,印迹脆骨烤肠 70g,1,2,1.20,
2023082830850,220002073,220002073,2023-08-28 07:59:56,茶叶蛋,1,2,0.80,
2023082830850,220005073,220005073,2023-08-28 07:59:56,现磨豆浆,1,3,1.80,
2023082830850,220007073,220007073,2023-08-28 07:59:56,酸菜肉包 95g,1,2.5,1.63,
2023082867505,6973497200250,6973497200250,2023-08-28 07:59:45,果子熟了活力水平衡系列,1,4.56,3.00,
2023082803935,220009070,220009070,2023-08-28 07:59:16,黏玉米,1,3.5,2.00,
2023082803935,6921168509256,6921168509256,2023-08-28 07:59:16,农夫山泉矿泉水550ml,2,2.4,1.80,
2023082803935,6922284515626,6922284515626,2023-08-28 07:59:16,泽李牧牛肉干,3,9.6,6.03,
2023082888299,220041073,220041073,2023-08-28 07:58:38,韩式甜辣鸡排 100g,1,6.9,4.50,
2023082843799,6921168509256,6921168509256,2023-08-28 07:58:32,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082861130,6901285991271,6901285991271,2023-08-28 07:58:15,怡宝1.555L,1,2.5,2.17,
2023082823149,220005070,220005070,2023-08-28 07:58:05,印迹原味烤肠 78g,1,2,1.20,
2023082823149,6921168500970,6921168500970,2023-08-28 07:58:05,水溶C445ml,1,4.9,3.54,
2023082873574,6922255451427,6922255451427,2023-08-28 07:56:44,百岁山矿泉水570ml,1,1.99,1.65,
2023082898384,220002073,220002073,2023-08-28 07:56:36,茶叶蛋,2,4,1.60,
2023082891086,6921168558025,6921168558025,2023-08-28 07:55:58,农夫山泉东方树叶,1,3.9,3.39,
2023082891086,6972333776034,6972333776034,2023-08-28 07:55:58,桃李椰蓉面包,1,4.5,3.60,
2023082891086,6901826888244,6901826888244,2023-08-28 07:55:58,南孚电池,1,4.5,2.10,
2023082865978,221055468,221055468,2023-08-28 07:55:10,饭团中卷系列140g,1,7.5,3.90,
2023082865978,6958621300945,6958621300945,2023-08-28 07:55:10,真之味鸡蛋干,1,1.2,0.67,
2023082828405,6907992500942,6907992500942,2023-08-28 07:54:58,伊利纯牛奶无菌枕240ml,1,2.5,2.00,
2023082887791,220005073,220005073,2023-08-28 07:54:11,现磨豆浆,1,3,1.80,
2023082887791,220002073,220002073,2023-08-28 07:54:11,茶叶蛋,1,2,0.80,
2023082887791,221055315,221055315,2023-08-28 07:54:11,糯米烧麦,1,2,1.40,
2023082829601,6954767413273,6954767413273,2023-08-28 07:53:20,可乐1.25L,1,5.5,3.83,
2023082820029,6921168598427,6921168598427,2023-08-28 07:52:54,农夫山泉东方树叶,1,7.5,4.92,
2023082820029,220005070,220005070,2023-08-28 07:52:54,印迹原味烤肠 78g,2,4,2.40,
2023082860585,6922255451427,6922255451427,2023-08-28 07:52:46,百岁山矿泉水570ml,1,1.99,1.65,
2023082847854,221055380,221055380,2023-08-28 07:52:35,丸美龙凤纯肉肠80g,1,4,2.20,
2023082847854,6902083883089,6902083883089,2023-08-28 07:52:35,娃哈哈冰红茶,2,5.6,4.14,
2023082847854,8993175540629,8993175540629,2023-08-28 07:52:35,纳宝帝威化,1,2.8,1.67,
2023082836277,220006070,220006070,2023-08-28 07:52:09,印迹脆骨烤肠 70g,1,2,1.20,
2023082836277,6921168509256,6921168509256,2023-08-28 07:52:09,农夫山泉矿泉水550ml,1,1.2,0.90,
2023082816068,6901236341582,6901236341582,2023-08-28 07:51:14,维达纸抽130抽,1,2.9,2.33,
2023082897841,6901285991271,6901285991271,2023-08-28 07:51:02,怡宝1.555L,1,2.5,2.17,
2023082845643,6971057226818,6971057226818,2023-08-28 07:50:54,香辣味鸡腿堡 140g,1,6.5,3.60,
2023082845643,220003072,220003072,2023-08-28 07:50:54,黄金脆骨棒 38g,1,2.8,1.50,
